trade_date,ts_code,open,high,low,close,pre_close,change,pct_chg,vol,amount,turnover_rate,volume_ratio,ma5,ma_v_5,ma10,ma_v_10,ma13,ma_v_13,ma21,ma_v_21,ma30,ma_v_30,ma60,ma_v_60,ma120,ma_v_120
20120104,000096.SZ,4.096,4.2406,4.0286,4.0286,4.0286,0.0,0.0,10996.01,4646.4958,0.2153,0.94,,,,,,,,,,,,,,
20120105,000096.SZ,4.0382,4.0671,3.9418,3.9515,4.0286,-0.07710000000000017,-1.9138,11332.0,4691.1924,0.2218,0.89,,,,,,,,,,,,,,
20120106,000096.SZ,3.884,3.9515,3.8744,3.9515,3.9515,0.0,0.0,6680.24,2711.0651,0.1308,0.47,,,,,,,,,,,,,,
20120109,000096.SZ,3.9515,4.125,3.9322,4.1153,3.9515,0.1638000000000006,4.1453,20689.04,8709.4765,0.405,2.12,,,,,,,,,,,,,,
20120110,000096.SZ,4.1153,4.2599,4.0768,4.2502,4.1153,0.13490000000000002,3.278,30666.8,13331.261,0.6003,2.68,4.0594,16072.818,,,,,,,,,,,,
20120111,000096.SZ,4.231,4.2695,4.1442,4.2117,4.2502,-0.03849999999999998,-0.9058,19181.94,8375.9995,0.3755,1.19,4.096,17710.004,,,,,,,,,,,,
20120112,000096.SZ,4.125,4.2695,4.125,4.1924,4.2117,-0.019300000000000317,-0.4582,16846.15,7360.5201,0.3298,0.95,4.1442,18812.834,,,,,,,,,,,,
20120113,000096.SZ,4.2213,4.2213,4.0382,4.0478,4.1924,-0.1446000000000005,-3.4491,10726.49,4557.5767,0.21,0.57,4.1635,19622.084,,,,,,,,,,,,
20120116,000096.SZ,4.0093,4.2888,3.9804,4.1635,4.0478,0.11570000000000036,2.8583,29179.72,12646.6746,0.5712,1.49,4.1731,21320.22,,,,,,,,,,,,
20120117,000096.SZ,4.096,4.4044,4.0478,4.3948,4.1635,0.23130000000000006,5.5554,48119.61,21378.862,0.942,2.26,4.202,24810.782,4.1307,20441.8,,,,,,,,,,
20120118,000096.SZ,4.3948,4.3948,4.2406,4.2599,4.3948,-0.13490000000000002,-3.0695,32364.34,14484.8166,0.6335,1.3,4.2117,27447.262,4.1539,22578.633,,,,,,,,,,
20120119,000096.SZ,4.2599,4.3081,4.2213,4.2888,4.2599,0.028900000000000148,0.6784,16579.86,7352.8915,0.3246,0.6,4.231,27394.004,4.1876,23103.419,,,,,,,,,,
20120120,000096.SZ,4.2888,4.3273,4.2502,4.3177,4.2888,0.028900000000000148,0.6738,14999.25,6687.5913,0.2936,0.55,4.2849,28248.556,4.2242,23935.32,4.1672,20643.1885,,,,,,,,
20120130,000096.SZ,4.3563,4.3659,4.2984,4.3177,4.3177,0.0,0.0,17722.43,7969.1477,0.3469,0.63,4.3158,25957.098,4.2445,23638.659,4.1894,21160.6054,,,,,,,,
20120131,000096.SZ,4.2792,4.3081,4.2117,4.2599,4.3177,-0.057800000000000296,-1.3387,9798.87,4323.4085,0.1918,0.38,4.2888,18292.95,4.2454,21551.866,4.2132,21042.6723,,,,,,,,
20120201,000096.SZ,4.2695,4.2792,4.1924,4.1924,4.2599,-0.0674999999999999,-1.5845,10018.62,4400.4846,0.1961,0.55,4.2753,13823.806,4.2435,20635.534,4.2317,21299.4708,,,,,,,,
20120202,000096.SZ,4.2021,4.2792,4.1924,4.2695,4.1924,0.07709999999999972,1.839,11053.06,4858.5257,0.2164,0.8,4.2714,12718.446,4.2512,20056.225,4.2436,20558.2415,,,,,,,,
20120203,000096.SZ,4.2502,4.3273,4.2502,4.3177,4.2695,0.048200000000000465,1.1289,22464.53,10003.3544,0.4397,1.77,4.2714,14211.502,4.2782,21230.029,4.2488,19927.2977,,,,,,,,
20120206,000096.SZ,4.3466,4.4044,4.3273,4.3563,4.3177,0.038599999999999746,0.894,24973.1,11307.2438,0.4889,1.76,4.2792,15661.636,4.2975,20809.367,4.2599,20372.7715,,,,,,,,
20120207,000096.SZ,4.3466,4.3466,4.231,4.2599,4.3563,-0.09640000000000004,-2.2129,12124.37,5372.1519,0.2373,0.77,4.2792,16126.736,4.284,17209.843,4.2651,20009.5577,,,,,,,,
20120208,000096.SZ,4.3081,4.6165,4.3081,4.5297,4.2599,0.26980000000000004,6.3335,106793.45,49852.7655,2.0905,6.62,4.3466,35481.702,4.311,24652.754,4.3021,27399.3238,4.2227,23014.7562,,,,,,
20120209,000096.SZ,4.443,4.549,4.3852,4.4912,4.5297,-0.03849999999999998,-0.8499,60155.47,27920.4946,1.1776,1.7,4.391,45302.184,4.3312,29010.315,4.3273,29782.0738,4.2447,25355.6829,,,,,,
20120210,000096.SZ,4.4623,4.5105,4.4237,4.4526,4.4912,-0.038599999999999746,-0.8595,33844.06,15694.8554,0.6625,0.75,4.4179,47578.09,4.3447,30894.796,4.3318,28683.9546,4.2686,26427.6857,,,,,,
20120213,000096.SZ,4.443,4.4912,4.3852,4.4815,4.4526,0.02889999999999926,0.6491,26209.7,12116.2246,0.5131,0.55,4.443,47825.41,4.3611,31743.523,4.3488,28210.5208,4.2938,27357.66,,,,,,
20120214,000096.SZ,4.4912,4.5201,4.4623,4.4912,4.4815,0.009700000000000486,0.2164,23333.83,10880.4829,0.4568,0.49,4.4892,50067.302,4.3842,33097.019,4.3644,28730.0569,4.3117,27483.6024,,,,,,
20120215,000096.SZ,4.4912,4.5586,4.4526,4.5297,4.4912,0.03849999999999998,0.8572,32692.05,15316.4478,0.64,0.65,4.4892,35247.022,4.4179,35364.362,4.3807,30091.0415,4.325,27580.0429,,,,,,
20120216,000096.SZ,4.5297,4.5683,4.4815,4.549,4.5297,0.019300000000000317,0.4261,27860.1,13090.323,0.5454,0.79,4.5008,28787.948,4.4459,37045.066,4.3985,30870.8623,4.3411,27993.2886,,,,,,
20120217,000096.SZ,4.5394,4.6454,4.5297,4.6068,4.549,0.05779999999999941,1.2706,46044.89,21965.4175,0.9013,1.6,4.5316,31228.114,4.4748,39403.102,4.4252,33659.0177,4.3608,29383.7048,,,,,,
20120220,000096.SZ,4.655,4.6839,4.5297,4.5779,4.6068,-0.028900000000000148,-0.6273,35465.84,16948.5705,0.6943,1.14,4.5509,33079.342,4.497,40452.376,4.4548,35616.4962,4.3861,30561.769,,,,,,
20120221,000096.SZ,4.5779,4.5972,4.4912,4.5683,4.5779,-0.009599999999999831,-0.2097,22048.78,10398.5227,0.4316,0.67,4.5663,32822.332,4.5278,41444.817,4.4778,36462.3208,4.4054,30222.2005,4.3142,26365.4867,,,,
20120222,000096.SZ,4.5779,4.655,4.5586,4.655,4.5683,0.08670000000000044,1.8979,33849.37,16225.2806,0.6626,1.03,4.5914,33053.796,4.5403,34150.409,4.5038,37338.0777,4.4177,29542.6652,4.335,27127.2653,,,,
20120223,000096.SZ,4.7129,4.7129,4.5972,4.6261,4.655,-0.028900000000000148,-0.6208,29979.54,14420.7379,0.5869,0.91,4.6068,33477.684,4.5538,31132.816,4.5245,37723.1885,4.4352,29429.1033,4.3575,27748.85,,,,
20120224,000096.SZ,4.6261,4.7129,4.6261,4.7032,4.6261,0.07709999999999972,1.6666,41918.64,20315.3572,0.8206,1.25,4.6261,32652.434,4.5789,31940.274,4.5586,40015.0554,4.4549,30635.7119,4.3826,28923.4633,,,,
20120227,000096.SZ,4.7032,4.79,4.6743,4.7032,4.7032,0.0,0.0,52531.35,25800.7931,1.0283,1.61,4.6512,36065.536,4.601,34572.439,4.572,35841.0477,4.4733,32422.9548,4.4022,29984.8737,,,,
20120228,000096.SZ,4.6647,4.6936,4.5683,4.655,4.7032,-0.048199999999999577,-1.0248,32646.01,15701.2176,0.6391,0.91,4.6685,38184.982,4.6174,35503.657,4.5846,33724.9354,4.4893,33133.6014,4.4157,30050.8473,,,,
20120229,000096.SZ,4.6261,4.7129,4.5779,4.5876,4.655,-0.06740000000000013,-1.4479,21689.05,10429.5292,0.4246,0.57,4.655,35752.918,4.6232,34403.357,4.595,32789.9346,4.5049,33699.8005,4.4282,30134.4177,,,,
20120301,000096.SZ,4.5779,4.6261,4.5586,4.5876,4.5876,0.0,0.0,21944.85,10451.4427,0.4296,0.61,4.6473,34145.98,4.6271,33811.832,4.6031,32461.8692,4.5238,34267.7162,4.4414,30304.3743,,,,
20120302,000096.SZ,4.5876,4.6839,4.5876,4.6743,4.5876,0.08669999999999956,1.8899,28396.53,13691.4557,0.5559,0.83,4.6415,31441.558,4.6338,32046.996,4.6172,32851.3077,4.543,35093.5957,4.4623,30893.3757,,,,
20120305,000096.SZ,4.6743,4.7225,4.6647,4.7032,4.6743,0.028900000000000148,0.6183,36333.42,17677.1345,0.7112,1.16,4.6415,28201.972,4.6464,32133.754,4.6306,33131.4131,4.5614,35754.019,4.4803,31131.8323,,,,
20120306,000096.SZ,4.7032,4.7032,4.6068,4.6165,4.7032,-0.08669999999999956,-1.8434,24900.88,11982.5882,0.4874,0.88,4.6338,26652.946,4.6512,32418.964,4.6357,32903.7808,4.5738,35750.58,4.4876,30357.8747,,,,
20120307,000096.SZ,4.5683,4.6358,4.5586,4.5876,4.6165,-0.028900000000000148,-0.626,18515.84,8833.1982,0.3625,0.69,4.6338,26018.304,4.6444,30885.611,4.6343,30786.1615,4.5894,36054.9357,4.4986,29896.258,,,,
20120308,000096.SZ,4.5876,4.6743,4.5876,4.6647,4.5876,0.07709999999999972,1.6806,26494.02,12759.6188,0.5186,1.02,4.6493,26928.138,4.6483,30537.059,4.6409,30096.0215,4.5958,32231.1533,4.5111,30226.73,,,,
20120309,000096.SZ,4.6647,4.7514,4.655,4.7418,4.6647,0.07709999999999972,1.6528,39992.49,19549.678,0.7829,1.49,4.6628,29247.33,4.6522,30344.444,4.6543,31476.3069,4.6078,31271.0114,4.5252,31059.838,,,,
20120312,000096.SZ,4.7321,4.761,4.6936,4.7418,4.7418,0.0,0.0,28666.82,14066.815,0.5612,0.98,4.6705,27714.01,4.656,27957.991,4.661,31077.6492,4.6215,31024.4762,4.5394,31424.651,,,,
20120313,000096.SZ,4.761,4.7996,4.7225,4.7996,4.7418,0.057800000000000296,1.2189,33987.65,16803.4087,0.6653,1.23,4.7071,29531.364,4.6705,28092.155,4.6743,31385.9654,4.6367,31394.8548,4.5574,32230.9437,,,,
20120314,000096.SZ,4.8189,4.8189,4.5105,4.5297,4.7996,-0.2698999999999998,-5.6234,49261.55,24028.0108,0.9643,1.67,4.6955,35680.506,4.6647,30849.405,4.661,31950.8046,4.6385,32629.5081,4.5686,33539.0413,,,,
20120315,000096.SZ,4.549,4.5972,4.4334,4.5683,4.5297,0.038599999999999746,0.8522,32687.65,15345.334,0.6399,0.92,4.6762,36919.232,4.6628,31923.685,4.6506,30424.3662,4.6403,32629.2986,4.5786,34260.1943,,,,
20120316,000096.SZ,4.5586,4.8092,4.5586,4.79,4.5683,0.22170000000000023,4.853,66997.37,32591.6129,1.3115,1.81,4.6859,42320.208,4.6743,35783.769,4.661,33066.7785,4.6518,34492.9781,4.5943,35744.6223,,,,
20120319,000096.SZ,4.761,4.9923,4.7032,4.9442,4.79,0.15420000000000034,3.2192,88844.72,44669.1891,1.7392,2.1,4.7264,54355.788,4.6984,41034.899,4.6884,38232.5992,4.6679,36531.0652,4.6139,37873.6763,,,,
20120320,000096.SZ,4.9634,4.9634,4.7321,4.7418,4.9442,-0.2024000000000008,-4.0937,72940.38,36706.1743,1.4278,1.34,4.7148,62146.334,4.7109,45838.849,4.7003,42155.3323,4.6757,38315.5671,4.63,39900.8767,,,,
20120321,000096.SZ,4.7418,4.79,4.6358,4.7225,4.7418,-0.01929999999999943,-0.407,31546.12,15367.4071,0.6175,0.51,4.7534,58603.248,4.7244,47141.877,4.704,42397.6085,4.683,38767.8214,4.6364,37392.6323,,,,
20120322,000096.SZ,4.7225,4.7514,4.6261,4.6839,4.7225,-0.038599999999999746,-0.8174,18826.45,9127.5397,0.3685,0.32,4.7765,55831.008,4.7264,46375.12,4.7025,41050.9185,4.6844,38052.4443,4.6428,36014.9983,,,,
20120323,000096.SZ,4.6358,4.655,4.549,4.5683,4.6839,-0.11560000000000059,-2.468,17378.16,8310.5512,0.3402,0.31,4.7321,45907.166,4.709,44113.687,4.6988,40472.2477,4.6817,37452.3786,4.6467,35466.135,,,,
20120326,000096.SZ,4.5586,4.5972,4.5201,4.5394,4.5683,-0.028900000000000148,-0.6326,12548.77,5935.3768,0.2456,0.27,4.6512,30647.976,4.6888,42501.882,4.6951,40013.2423,4.6739,36053.8133,4.6486,35010.7707,,,,
20120327,000096.SZ,4.5779,4.5779,4.5201,4.5297,4.5394,-0.009699999999999598,-0.2137,19088.69,9002.0076,0.3737,0.62,4.6088,19877.638,4.6618,41011.986,4.6847,39443.6015,4.6656,34461.3057,4.6499,34869.266,,,,
20120329,000096.SZ,4.337,4.3563,4.1828,4.2792,4.5297,-0.2504999999999997,-5.5302,27929.74,12386.3689,0.5467,1.41,4.5201,19154.362,4.6367,38878.805,4.6491,38515.6977,4.6477,34236.7214,4.6415,34710.5223,,,,
20120330,000096.SZ,4.2695,4.3081,4.2021,4.2406,4.2792,-0.038600000000000634,-0.902,11539.11,5087.7105,0.2259,0.6,4.4314,17696.894,4.604,36763.951,4.6106,37198.1815,4.6312,33753.391,4.6313,34166.4893,,,,
20120405,000096.SZ,4.2406,4.3563,4.231,4.3466,4.2406,0.10599999999999987,2.4996,12486.88,5582.7864,0.2444,0.71,4.3871,16718.638,4.5596,31312.902,4.5757,35544.2762,4.6197,33303.0114,4.6226,33047.889,,,,
20120406,000096.SZ,4.337,4.4237,4.3081,4.3852,4.3466,0.038600000000000634,0.8881,13954.57,6324.6955,0.2732,0.83,4.3563,16999.798,4.5037,23823.887,4.5646,32828.3546,4.6059,32615.299,4.6162,32330.8467,,,,
20120409,000096.SZ,4.4334,4.4334,4.3177,4.337,4.3852,-0.048200000000000465,-1.0992,7141.1,3232.1781,0.1398,0.42,4.3177,14610.28,4.4632,17243.959,4.5468,30863.2354,4.5885,31225.1886,4.6085,31833.924,4.4613,29099.7053,,
20120410,000096.SZ,4.3273,4.3852,4.2213,4.3755,4.337,0.03849999999999998,0.8877,13881.78,6202.4805,0.2717,0.95,4.337,11800.688,4.4285,15477.525,4.5149,26777.4208,4.577,30700.4695,4.5991,31168.3377,4.4671,29147.8015,,
20120411,000096.SZ,4.3177,4.4141,4.2792,4.4044,4.3755,0.028900000000000148,0.6605,13336.71,6060.1023,0.2611,1.13,4.3697,12160.208,4.4006,14928.551,4.4734,20969.1123,4.5683,30453.8443,4.5917,30613.5767,4.4746,29181.2133,,
20120412,000096.SZ,4.4044,4.7418,4.3852,4.655,4.4044,0.2506000000000004,5.6898,51897.45,24565.4246,1.0159,4.27,4.4314,20042.322,4.4093,18380.48,4.4667,19350.4254,4.5678,31663.5314,4.5901,30946.2037,4.4864,29934.8335,,
20120413,000096.SZ,4.79,4.9538,4.7225,4.7225,4.655,0.0674999999999999,1.4501,137540.2,68968.1383,2.6924,6.86,4.4989,44759.448,4.4276,30879.623,4.4667,27503.8162,4.5669,36308.6605,4.5908,33779.832,4.4965,31882.3528,,
20120416,000096.SZ,4.6261,4.8574,4.5297,4.6647,4.7225,-0.057800000000000296,-1.2239,67719.25,33143.5297,1.3256,1.51,4.5644,56875.078,4.4411,35742.679,4.4652,31264.8008,4.5632,38168.3,4.5911,34948.94,4.5034,32499.8937,,
20120417,000096.SZ,4.5972,4.6936,4.5105,4.5201,4.6647,-0.14459999999999962,-3.0999,43573.22,20763.1711,0.853,0.77,4.5933,62813.366,4.4652,37307.027,4.4615,33279.8054,4.5499,38624.7557,4.5889,35678.4123,4.5085,32906.415,,
20120418,000096.SZ,4.5297,4.6743,4.5008,4.6261,4.5201,0.10599999999999987,2.3451,41704.7,19840.8097,0.8164,0.66,4.6377,68486.964,4.5037,40323.586,4.4682,35522.5692,4.5545,38264.9057,4.5901,36337.074,4.5158,33320.7242,,
20120419,000096.SZ,4.6068,4.6647,4.5683,4.5876,4.6261,-0.03849999999999998,-0.8322,27516.5,13147.7726,0.5386,0.4,4.6242,63610.774,4.5278,41826.548,4.4727,36170.8623,4.5554,38018.6605,4.5873,36307.7397,4.5248,33600.5577,,
20120420,000096.SZ,4.5876,4.6454,4.5297,4.6358,4.5876,0.048199999999999577,1.0507,30661.11,14648.8592,0.6002,0.48,4.6069,42234.956,4.5529,43497.202,4.5001,36380.9677,4.5481,36288.3624,4.585,36118.6627,4.5326,33625.2475,,
20120423,000096.SZ,4.6165,4.6454,4.5586,4.5876,4.6358,-0.048199999999999577,-1.0397,30122.63,14387.1279,0.5897,0.71,4.5914,34715.632,4.5779,45795.355,4.5268,37810.4692,4.5311,33492.0724,4.584,36292.721,4.5358,33325.2978,,
20120424,000096.SZ,4.5586,4.5972,4.337,4.4912,4.5876,-0.09640000000000004,-2.1013,27394.35,12661.2822,0.5363,0.79,4.5857,31479.858,4.5895,47146.612,4.5379,38957.1977,4.5192,31323.2138,4.5808,36588.6713,4.5397,33242.4647,,
20120425,000096.SZ,4.4719,4.5683,4.4334,4.5394,4.4912,0.048199999999999577,1.0732,32471.01,15191.3625,0.6356,1.03,4.5683,29633.12,4.603,49060.042,4.5498,40381.5392,4.5105,31367.2562,4.5767,36787.9043,4.5439,33507.3172,,
20120426,000096.SZ,4.5297,4.6454,4.5201,4.5876,4.5394,0.048200000000000465,1.0618,32446.61,15444.9372,0.6352,1.09,4.5683,30619.142,4.5963,47114.958,4.569,42328.1169,4.5059,32015.8352,4.5715,36536.375,4.5484,33798.1065,,
20120427,000096.SZ,4.5876,4.6261,4.4912,4.5105,4.5876,-0.07709999999999972,-1.6806,21726.44,10278.4577,0.4253,0.71,4.5433,28832.208,4.5751,35533.582,4.5794,42931.5523,4.5031,32222.8962,4.5638,36305.029,4.5516,33864.84,,
20120502,000096.SZ,4.5586,4.5683,4.4623,4.5297,4.5105,0.019199999999999662,0.4257,24721.63,11589.3762,0.4839,0.86,4.5317,27752.008,4.5616,31233.82,4.5891,43807.3154,4.5027,32802.5562,4.5548,35996.1617,4.5561,34113.5527,,
20120503,000096.SZ,4.5297,4.5297,4.4526,4.4815,4.5297,-0.048200000000000465,-1.0641,18587.4,8643.0605,0.3639,0.67,4.5297,25990.618,4.5577,28735.238,4.5757,41245.0038,4.5004,32778.6852,4.5532,34973.69,4.5609,34256.3657,,
20120504,000096.SZ,4.4719,4.5105,4.443,4.5008,4.4815,0.019300000000000317,0.4307,16551.57,7700.0904,0.324,0.64,4.522,22806.73,4.5452,26219.925,4.5587,31938.1862,4.5109,32236.8676,4.5509,34435.8207,4.5648,34348.0075,,
20120507,000096.SZ,4.4815,4.4912,4.4044,4.4526,4.5008,-0.048199999999999577,-1.0709,22440.5,10354.1794,0.4393,0.98,4.495,20805.508,4.5317,25712.325,4.5423,28455.2054,4.521,32755.9814,4.5397,32950.5917,4.567,34347.607,,
20120508,000096.SZ,4.4526,4.4815,4.4141,4.4719,4.4526,0.01929999999999943,0.4335,18573.43,8572.7306,0.3636,0.89,4.4873,20174.906,4.5153,24503.557,4.5386,26532.1446,4.527,33045.8171,4.524,30608.2153,4.5689,34240.9458,,
20120509,000096.SZ,4.4623,4.4623,4.337,4.337,4.4719,-0.13490000000000002,-3.0166,20070.62,9107.216,0.3929,0.99,4.4488,19244.704,4.4902,23498.356,4.5164,24867.9846,4.5247,33337.0576,4.5105,28845.89,4.5702,34373.3833,,
20120510,000096.SZ,4.337,4.3852,4.3177,4.3466,4.337,0.009599999999999831,0.2214,16757.8,7569.127,0.328,0.87,4.4218,18878.784,4.4758,22434.701,4.4979,24040.3923,4.5251,33794.9957,4.4979,28352.946,4.5672,32872.7892,,
20120511,000096.SZ,4.3563,4.3852,4.3273,4.337,4.3466,-0.009599999999999831,-0.2209,9636.49,4350.6515,0.1886,0.51,4.389,17495.768,4.4555,20151.249,4.4749,22423.1138,4.5233,33592.839,4.4864,28046.614,4.5646,32030.8062,,
20120514,000096.SZ,4.3563,4.3852,4.337,4.3466,4.337,0.009599999999999831,0.2214,11941.15,5407.0129,0.2338,0.68,4.3678,15395.898,4.4314,18100.703,4.4563,21024.5385,4.5206,33526.3838,4.479,27865.3803,4.5628,31665.7577,,
20120515,000096.SZ,4.3177,4.337,4.231,4.3081,4.3466,-0.03849999999999998,-0.8857,13620.27,6055.2654,0.2666,0.88,4.3351,14405.266,4.4112,17290.086,4.4423,19964.9938,4.504,31703.661,4.4713,27901.097,4.5599,31455.9338,,
20120516,000096.SZ,4.2888,4.3081,4.2406,4.2599,4.3081,-0.048199999999999577,-1.1188,8642.08,3831.509,0.1692,0.6,4.3196,12119.558,4.3842,15682.131,4.4208,18131.9992,4.482,25565.6552,4.4623,27552.8767,4.5561,31211.0713,,
20120518,000096.SZ,4.2888,4.337,4.2695,4.2888,4.2599,0.028900000000000148,0.6784,17765.65,7941.8346,0.3478,1.47,4.3081,12321.128,4.3649,15599.956,4.3978,17002.6946,4.4641,23186.9124,4.4626,27214.0737,4.5521,30962.298,,
20120521,000096.SZ,4.2888,4.3177,4.2599,4.2888,4.2888,0.0,0.0,8938.01,3980.4895,0.175,0.73,4.2984,12181.432,4.3437,14838.6,4.3807,16018.9692,4.4531,21537.6167,4.4642,27127.3703,4.5477,30646.9298,,
20120522,000096.SZ,4.2984,4.3563,4.2984,4.3466,4.2888,0.05779999999999941,1.3477,11204.3,5044.119,0.2193,0.92,4.2984,12034.062,4.3331,13714.98,4.3666,14979.1746,4.4398,20085.2167,4.4642,27084.6177,4.5434,30066.2533,,
20120523,000096.SZ,4.3563,4.4526,4.3177,4.3948,4.3466,0.048200000000000465,1.1089,24277.56,11057.6301,0.4752,2.02,4.3158,14165.52,4.3254,14285.393,4.36,15416.8792,4.4306,19930.9814,4.4645,27428.7173,4.5403,29879.782,,
20120524,000096.SZ,4.3852,4.3948,4.2888,4.3177,4.3948,-0.07709999999999972,-1.7543,13736.7,6190.7449,0.2689,0.97,4.3273,15184.444,4.3235,13652.001,4.3459,15200.3508,4.4155,19125.0571,4.4639,27648.5707,4.5362,29741.2473,,
20120525,000096.SZ,4.3081,4.3177,4.2117,4.231,4.3177,-0.08670000000000044,-2.008,14119.0,6232.235,0.2764,0.93,4.3158,14455.114,4.3119,13388.121,4.3288,14560.2354,4.3985,18362.9795,4.4591,27656.478,4.5291,29412.4078,,
20120528,000096.SZ,4.2213,4.3177,4.1153,4.2984,4.231,0.06740000000000013,1.593,15661.71,6880.4934,0.3066,1.08,4.3177,15799.854,4.3081,13990.643,4.3155,14336.2569,4.3893,17804.2824,4.4555,27733.978,4.5236,29173.7773,,
